country,year,climate_count,health_count,intersection_count,country_alt
NZL,2010,4,0,0,NZL
NZL,2011,4,3,0,NZL
NZL,2012,7,0,0,NZL
NZL,2013,5,2,0,NZL
NZL,2014,6,0,0,NZL
NZL,2015,1,0,0,NZL
NZL,2017,7,0,0,NZL
NZL,2018,10,0,0,NZL
OMN,1972,0,1,0,OMN
OMN,1975,0,1,0,OMN
OMN,1980,0,1,0,OMN
OMN,1985,0,1,0,OMN
OMN,1987,0,2,0,OMN
OMN,1988,0,3,0,OMN
OMN,1990,1,0,0,OMN
OMN,1991,0,1,0,OMN
OMN,1992,1,0,0,OMN
OMN,1993,0,4,0,OMN
OMN,1994,0,2,0,OMN
OMN,1995,1,1,0,OMN
OMN,1997,0,4,0,OMN
OMN,1998,0,1,0,OMN
OMN,1999,0,2,0,OMN
OMN,2000,0,1,0,OMN
OMN,2001,0,1,0,OMN
OMN,2003,0,1,0,OMN
OMN,2004,0,1,0,OMN
OMN,2006,0,1,0,OMN
OMN,2007,1,1,1,OMN
OMN,2008,4,0,0,OMN
OMN,2009,1,0,0,OMN
OMN,2010,0,1,0,OMN
OMN,2013,1,0,0,OMN
OMN,2015,1,0,0,OMN
OMN,2017,2,0,0,OMN
OMN,2018,0,2,0,OMN
PAK,1967,0,2,0,PAK
PAK,1969,0,3,0,PAK
PAK,1972,0,1,0,PAK
PAK,1973,0,1,0,PAK
PAK,1981,0,1,0,PAK
PAK,1982,0,1,0,PAK
PAK,1985,0,1,0,PAK
PAK,1986,0,1,0,PAK
PAK,1988,0,1,0,PAK
PAK,1989,0,1,0,PAK
PAK,1991,0,1,0,PAK
PAK,1994,0,1,0,PAK
PAK,1995,0,1,0,PAK
PAK,1996,0,4,0,PAK
PAK,1998,0,1,0,PAK
PAK,1999,0,1,0,PAK
PAK,2000,0,2,0,PAK
PAK,2002,0,1,0,PAK
PAK,2004,0,3,0,PAK
PAK,2006,0,1,0,PAK
PAK,2007,3,1,0,PAK
PAK,2010,5,0,0,PAK
PAK,2012,1,2,0,PAK
PAK,2013,2,1,0,PAK
PAK,2014,3,1,0,PAK
PAK,2015,1,0,0,PAK
PAK,2017,5,1,1,PAK
PAK,2018,3,0,0,PAK
PAN,1978,0,1,0,PAN
PAN,1980,0,3,0,PAN
PAN,1981,0,2,0,PAN
PAN,1982,0,1,0,PAN
PAN,1985,0,4,0,PAN
PAN,1989,0,1,0,PAN
PAN,1990,0,5,0,PAN
PAN,1991,0,3,0,PAN
PAN,1992,0,1,0,PAN
PAN,1996,1,2,0,PAN
PAN,1997,0,3,0,PAN
PAN,2000,0,2,0,PAN
PAN,2001,0,4,0,PAN
PAN,2003,0,6,0,PAN
PAN,2005,0,2,0,PAN
PAN,2008,3,1,0,PAN
PAN,2009,2,1,0,PAN
PAN,2011,5,1,0,PAN
PAN,2012,1,0,0,PAN
PAN,2013,0,3,0,PAN
PAN,2014,0,2,0,PAN
PAN,2015,2,0,0,PAN
PAN,2016,2,5,0,PAN
PAN,2017,0,3,0,PAN
PAN,2018,0,2,0,PAN
PER,1969,0,2,0,PER
PER,1978,0,2,0,PER
PER,1980,0,2,0,PER
PER,1984,0,5,0,PER
PER,1985,0,1,0,PER
PER,1988,0,1,0,PER
PER,1989,0,1,0,PER
PER,1990,0,1,0,PER
PER,1994,0,1,0,PER
PER,1997,0,3,0,PER
PER,1998,0,1,0,PER
PER,2000,0,1,0,PER
PER,2001,0,4,0,PER
PER,2002,0,4,0,PER
PER,2003,0,2,0,PER
PER,2005,0,1,0,PER
PER,2007,4,3,0,PER
PER,2008,1,5,0,PER
PER,2009,8,1,1,PER
PER,2010,7,4,0,PER
PER,2011,3,1,0,PER
PER,2013,0,3,0,PER
PER,2014,4,3,0,PER
PER,2015,3,1,1,PER
PER,2016,1,1,0,PER
PER,2017,4,0,0,PER
PER,2018,10,0,0,PER
PHL,1968,0,1,0,PHL
PHL,1970,0,1,0,PHL
PHL,1972,0,1,0,PHL
PHL,1973,0,4,0,PHL
PHL,1974,0,1,0,PHL
PHL,1978,0,2,0,PHL
PHL,1984,0,1,0,PHL
PHL,1987,0,4,0,PHL
PHL,1988,0,1,0,PHL
PHL,1992,0,1,0,PHL
PHL,1993,0,1,0,PHL
PHL,1994,0,2,0,PHL
PHL,1995,0,1,0,PHL
PHL,1997,1,0,0,PHL
PHL,1998,1,1,0,PHL
PHL,2000,0,2,0,PHL
PHL,2004,0,2,0,PHL
PHL,2005,0,2,0,PHL
PHL,2006,0,1,0,PHL
PHL,2007,4,0,0,PHL
PHL,2008,0,2,0,PHL
PHL,2009,7,0,0,PHL
PHL,2010,3,1,0,PHL
PHL,2012,2,2,0,PHL
PHL,2013,2,1,0,PHL
PHL,2014,2,9,1,PHL
PHL,2015,4,1,0,PHL
PHL,2016,2,1,0,PHL
PHL,2017,1,2,0,PHL
PHL,2018,1,0,0,PHL
PLW,1999,21,0,0,PLW
PLW,2000,10,4,2,PLW
PLW,2001,2,0,0,PLW
PLW,2002,6,3,0,PLW
PLW,2003,1,10,1,PLW
PLW,2005,1,0,0,PLW
PLW,2006,2,1,0,PLW
PLW,2007,3,0,0,PLW
PLW,2008,7,1,1,PLW
PLW,2009,8,3,1,PLW
PLW,2010,4,12,1,PLW
PLW,2011,10,3,4,PLW
PLW,2012,11,2,0,PLW
PLW,2013,13,2,0,PLW
PLW,2014,15,3,5,PLW
PLW,2015,4,5,2,PLW
PLW,2016,15,5,0,PLW
PLW,2017,5,0,0,PLW
PLW,2018,11,12,2,PLW
PNG,1978,0,1,0,PNG
PNG,1980,0,2,0,PNG
PNG,1981,0,3,0,PNG
PNG,1983,0,1,0,PNG
PNG,1984,0,1,0,PNG
PNG,1990,2,0,0,PNG
PNG,1991,2,0,0,PNG
PNG,1992,0,1,0,PNG
PNG,1995,2,1,0,PNG
PNG,1996,2,0,0,PNG
PNG,1997,4,0,0,PNG
PNG,1998,5,0,0,PNG
PNG,1999,1,0,0,PNG
PNG,2000,2,0,0,PNG
PNG,2001,6,6,7,PNG
PNG,2002,6,2,1,PNG
PNG,2003,6,4,1,PNG
PNG,2004,5,1,0,PNG
PNG,2005,6,2,0,PNG
PNG,2006,5,4,1,PNG
PNG,2007,7,7,1,PNG
PNG,2008,8,8,0,PNG
PNG,2009,15,2,4,PNG
PNG,2010,8,2,1,PNG
PNG,2011,4,7,1,PNG
PNG,2012,2,2,0,PNG
PNG,2013,2,5,0,PNG
PNG,2014,5,7,1,PNG
PNG,2015,13,2,1,PNG
PNG,2016,2,3,0,PNG
PNG,2017,7,3,2,PNG
PNG,2018,4,0,0,PNG
POL,1965,0,1,0,POL
POL,1979,0,1,0,POL
POL,1980,0,1,0,POL
POL,1981,0,1,0,POL
POL,1985,0,2,0,POL
POL,1987,0,1,0,POL
POL,1994,0,2,0,POL
POL,1997,1,1,0,POL
POL,1998,1,0,0,POL
POL,1999,0,1,0,POL
POL,2001,0,1,0,POL
POL,2002,0,2,0,POL
POL,2003,0,2,0,POL
POL,2007,7,0,0,POL
POL,2008,6,1,0,POL
POL,2009,2,1,1,POL
POL,2010,5,0,0,POL
POL,2011,1,1,0,POL
POL,2013,1,0,0,POL
POL,2014,4,1,0,POL
POL,2015,1,0,0,POL
POL,2016,1,0,0,POL
POL,2017,4,1,0,POL
POL,2018,3,0,0,POL
PRK,1992,0,4,0,PRK
PRK,1993,0,2,0,PRK
PRK,1994,0,2,0,PRK
PRK,2009,2,0,0,PRK
PRK,2014,2,0,0,PRK
PRT,1980,0,2,0,PRT
PRT,1986,0,1,0,PRT
PRT,1996,1,0,0,PRT
PRT,2000,1,4,0,PRT
PRT,2005,1,0,0,PRT
PRT,2007,5,1,1,EU
PRT,2008,3,1,0,PRT
PRT,2009,10,0,0,PRT
PRT,2010,4,1,0,PRT
PRT,2012,1,0,0,PRT
PRT,2014,1,0,0,PRT
PRT,2015,3,0,0,PRT
PRT,2016,2,0,0,PRT
PRT,2017,3,1,0,PRT
PRT,2018,3,0,0,PRT
PRY,1969,0,2,0,PRY
PRY,1970,0,1,0,PRY
PRY,1973,0,4,0,PRY
PRY,1974,0,1,0,PRY
PRY,1975,0,1,0,PRY
PRY,1980,0,1,0,PRY
PRY,1983,0,2,0,PRY
PRY,1985,0,1,0,PRY
PRY,1986,0,1,0,PRY
PRY,1987,0,1,0,PRY
PRY,1988,0,1,0,PRY
PRY,1989,0,2,0,PRY
PRY,1992,0,1,0,PRY
PRY,1995,0,1,0,PRY
PRY,1999,0,1,0,PRY
PRY,2000,0,1,0,PRY
PRY,2002,0,1,0,PRY
PRY,2004,0,1,0,PRY
PRY,2005,0,4,0,PRY
PRY,2006,0,1,0,PRY
PRY,2007,1,0,0,PRY
PRY,2008,3,3,0,PRY
PRY,2009,3,2,0,PRY
PRY,2010,4,0,0,PRY
PRY,2011,2,0,0,PRY
PRY,2012,0,1,0,PRY
PRY,2013,2,1,0,PRY
PRY,2014,2,1,0,PRY
PRY,2015,4,1,0,PRY
PRY,2016,2,1,0,PRY
PRY,2017,5,0,0,PRY
PRY,2018,6,1,0,PRY
PSE,1998,0,1,0,PSE
PSE,2008,1,2,0,PSE
PSE,2009,2,0,0,PSE
PSE,2010,2,1,0,PSE
PSE,2013,0,1,0,PSE
PSE,2014,0,1,0,PSE
PSE,2017,1,0,0,PSE
QAT,1971,0,1,0,QAT
QAT,1972,0,1,0,QAT
QAT,1974,0,3,0,QAT
QAT,1975,0,1,0,QAT
QAT,1977,0,1,0,QAT
QAT,1990,0,1,0,QAT
QAT,1991,0,1,0,QAT
QAT,1992,0,2,0,QAT
QAT,1997,0,1,0,QAT
QAT,1998,0,2,0,QAT
QAT,1999,1,2,0,QAT
QAT,2000,0,2,0,QAT
QAT,2002,0,1,0,QAT
QAT,2005,0,1,0,QAT
QAT,2007,1,0,0,QAT
QAT,2009,8,0,0,QAT
QAT,2010,2,1,0,QAT
QAT,2012,2,0,0,QAT
QAT,2013,2,0,0,QAT
QAT,2018,0,1,0,QAT
ROU,1968,0,1,0,ROU
ROU,1979,0,3,0,ROU
ROU,1988,0,1,0,ROU
ROU,1992,0,4,0,ROU
ROU,2001,0,1,0,ROU
ROU,2007,5,0,0,ROU
ROU,2008,2,0,0,ROU
ROU,2009,6,3,1,ROU
ROU,2010,3,1,1,ROU
ROU,2011,1,0,0,ROU
ROU,2012,1,0,0,ROU
ROU,2015,2,1,0,ROU
ROU,2016,2,0,0,ROU
ROU,2018,2,0,0,ROU
RUS,1974,0,2,0,RUS
RUS,1976,0,2,0,RUS
RUS,1978,0,1,0,RUS
RUS,1981,0,1,0,RUS
RUS,1984,0,2,0,RUS
RUS,1987,0,1,0,RUS
RUS,1988,1,1,0,RUS
RUS,1989,0,1,0,RUS
RUS,1990,0,1,0,RUS
RUS,1991,0,2,0,RUS
RUS,1993,0,1,0,RUS
RUS,1997,0,1,0,RUS
RUS,2002,1,0,0,RUS
RUS,2003,1,3,1,RUS
RUS,2004,0,1,0,RUS
RUS,2006,0,1,0,RUS
RUS,2007,1,0,0,RUS
RUS,2008,1,1,0,RUS
RUS,2009,1,0,0,RUS
RUS,2010,1,0,0,RUS
RUS,2013,0,1,0,RUS
RUS,2015,4,0,0,RUS
RUS,2016,3,1,0,RUS
RUS,2017,1,1,1,RUS
RUS,2018,1,0,0,RUS
RWA,1967,0,2,0,RWA
RWA,1969,0,1,0,RWA
RWA,1970,0,1,0,RWA
RWA,1971,0,1,0,RWA
RWA,1972,0,1,0,RWA
RWA,1973,0,1,0,RWA
RWA,1977,0,1,0,RWA
RWA,1980,0,3,0,RWA
RWA,1981,0,1,0,RWA
RWA,1982,0,1,0,RWA
RWA,1989,0,1,0,RWA
RWA,1990,0,3,0,RWA
RWA,1991,0,1,0,RWA
RWA,1995,0,1,0,RWA
RWA,1997,0,1,0,RWA
RWA,1998,0,2,0,RWA
RWA,2000,0,5,0,RWA
RWA,2002,0,2,0,RWA
RWA,2003,0,1,0,RWA
RWA,2004,0,5,0,RWA
RWA,2005,0,3,0,RWA
RWA,2006,0,1,0,RWA
RWA,2007,4,0,0,RWA
RWA,2008,3,0,0,RWA
RWA,2009,4,0,0,RWA
RWA,2010,1,0,0,RWA
RWA,2014,1,0,0,RWA
RWA,2015,0,1,0,RWA
RWA,2016,2,0,0,RWA
RWA,2017,2,0,0,RWA
SAU,1965,0,1,0,SAU
SAU,1966,0,1,0,SAU
SAU,1969,0,1,0,SAU
SAU,1971,0,1,0,SAU
SAU,1973,0,1,0,SAU
SAU,1984,0,1,0,SAU
SAU,1990,0,1,0,SAU
SAU,1991,0,1,0,SAU
SAU,1993,1,1,0,SAU
SAU,2000,0,1,0,SAU
SAU,2002,0,3,0,SAU
SAU,2006,0,1,0,SAU
SAU,2015,0,1,0,SAU
SAU,2016,1,3,0,SAU
SDN,1971,0,2,0,SDN
SDN,1972,0,1,0,SDN
SDN,1973,0,3,0,SDN
SDN,1974,0,2,0,SDN
SDN,1976,0,1,0,SDN
SDN,1977,0,1,0,SDN
SDN,1978,0,1,0,SDN
SDN,1979,0,4,0,SDN
SDN,1980,0,1,0,SDN
SDN,1981,0,1,0,SDN
SDN,1982,0,1,0,SDN
SDN,1986,0,1,0,SDN
SDN,1987,0,2,0,SDN
SDN,1989,0,1,0,SDN
SDN,1990,0,1,0,SDN
SDN,1992,0,3,0,SDN
SDN,1993,0,2,0,SDN
SDN,1996,0,1,0,SDN
SDN,2000,0,6,0,SDN
SDN,2002,0,1,0,SDN
SDN,2003,0,1,0,SDN
SDN,2004,0,1,0,SDN
SDN,2005,0,1,0,SDN
SDN,2006,0,3,0,SDN
SDN,2007,7,2,0,SDN
SDN,2008,4,2,0,SDN
SDN,2009,6,2,0,SDN
SDN,2010,6,2,0,SDN
SDN,2011,4,0,0,SDN
SDN,2012,3,1,0,SDN
SDN,2013,5,0,0,SDN
SDN,2014,4,1,0,SDN
SDN,2015,0,1,0,SDN
SDN,2017,2,0,0,SDN
SEN,1967,0,1,0,SEN
SEN,1969,0,1,0,SEN
SEN,1984,0,1,0,SEN
SEN,1987,0,1,0,SEN
SEN,1989,0,3,0,SEN
SEN,1990,0,1,0,SEN
SEN,1991,0,1,0,SEN
SEN,1992,0,1,0,SEN
SEN,1993,0,1,0,SEN
SEN,1994,0,1,0,SEN
SEN,1995,0,2,0,SEN
SEN,1996,0,1,0,SEN
SEN,1997,0,2,0,SEN
SEN,2001,0,2,0,SEN
SEN,2004,0,1,0,SEN
SEN,2005,0,6,0,SEN
SEN,2006,1,1,0,SEN
SEN,2007,2,3,0,SEN
SEN,2008,0,2,0,SEN
SEN,2009,4,0,0,SEN
SEN,2010,0,5,0,SEN
SEN,2011,1,0,0,SEN
SEN,2013,2,1,0,SEN
SEN,2014,1,4,1,SEN
SEN,2015,2,3,2,SEN
SEN,2016,2,0,0,SEN
SEN,2017,2,0,0,SEN
SEN,2018,5,0,0,SEN
SGP,1966,0,1,0,SGP
SGP,1970,0,1,0,SGP
SGP,1972,0,1,0,SGP
SGP,1973,0,1,0,SGP
SGP,1975,0,1,0,SGP
SGP,1977,0,1,0,SGP
SGP,1978,0,1,0,SGP
SGP,1980,0,1,0,SGP
SGP,1985,0,1,0,SGP
SGP,1991,0,1,0,SGP
SGP,1994,0,1,0,SGP
SGP,1995,0,2,0,SGP
SGP,2004,1,0,0,SGP
SGP,2006,1,3,2,SGP
SGP,2007,12,3,2,SGP
SGP,2008,3,1,0,SGP
SGP,2009,5,0,0,SGP
SGP,2011,1,0,0,SGP
SGP,2012,1,0,0,SGP
SGP,2013,1,1,0,SGP
SGP,2014,1,0,0,SGP
SGP,2016,7,4,1,SGP
SGP,2017,2,0,0,SGP
SGP,2018,2,1,0,SGP
SLB,1985,0,1,0,SLB
SLB,1986,0,2,0,SLB
SLB,1989,6,0,0,SLB
SLB,1991,4,0,0,SLB
SLB,1992,4,0,0,SLB
SLB,1993,2,0,0,SLB
SLB,1994,4,0,0,SLB
SLB,1995,3,1,0,SLB
SLB,1996,4,3,2,SLB
SLB,1997,2,1,0,SLB
SLB,1998,3,0,0,SLB
SLB,1999,2,0,0,SLB
SLB,2000,2,1,0,SLB
SLB,2001,2,3,1,SLB
SLB,2002,3,5,1,SLB
SLB,2003,1,2,0,SLB
SLB,2004,0,4,0,SLB
SLB,2005,4,9,0,SLB
SLB,2006,0,2,0,SLB
SLB,2007,1,1,0,SLB
SLB,2008,10,1,0,SLB
SLB,2009,6,4,1,SLB
SLB,2010,10,3,3,SLB
SLB,2011,8,6,1,SLB
SLB,2012,8,6,0,SLB
SLB,2013,11,1,1,SLB
SLB,2014,8,11,5,SLB
SLB,2015,7,2,0,SLB
SLB,2016,10,3,0,SLB
SLB,2017,8,1,0,SLB
SLB,2018,12,3,1,SLB
SLE,1967,0,2,0,SLE
SLE,1969,0,1,0,SLE
SLE,1971,0,2,0,SLE
SLE,1973,0,1,0,SLE
SLE,1974,0,1,0,SLE
SLE,1978,0,1,0,SLE
SLE,1981,0,1,0,SLE
SLE,1982,0,2,0,SLE
SLE,1983,0,2,0,SLE
SLE,1984,0,1,0,SLE
SLE,1985,0,1,0,SLE
SLE,1986,0,2,0,SLE
SLE,1988,0,1,0,SLE
SLE,1990,0,2,0,SLE
SLE,1992,0,2,0,SLE
SLE,1993,0,3,0,SLE
SLE,1999,1,0,0,SLE
SLE,2000,0,1,0,SLE
SLE,2001,0,5,0,SLE
SLE,2003,0,3,0,SLE
SLE,2004,0,1,0,SLE
SLE,2005,0,1,0,SLE
SLE,2007,1,0,0,SLE
SLE,2008,0,1,0,SLE
SLE,2009,5,1,0,SLE
SLE,2010,0,3,0,SLE
SLE,2011,1,2,0,SLE
SLE,2012,1,0,0,SLE
SLE,2013,1,4,0,SLE
SLE,2014,1,18,1,SLE
SLE,2015,6,11,5,SLE
SLE,2016,5,7,1,SLE
SLE,2017,5,4,0,SLE
SLE,2018,7,7,2,SLE
SLV,1968,0,1,0,SLV
SLV,1969,0,2,0,SLV
SLV,1971,0,1,0,SLV
SLV,1977,0,1,0,SLV
SLV,1979,0,1,0,SLV
SLV,1989,0,1,0,SLV
SLV,1990,0,2,0,SLV
SLV,1994,0,7,0,SLV
SLV,1995,0,1,0,SLV
SLV,1996,0,4,0,SLV
SLV,1998,0,1,0,SLV
SLV,2000,0,1,0,SLV
SLV,2002,0,3,0,SLV
SLV,2003,0,2,0,SLV
SLV,2004,0,3,0,SLV
SLV,2005,0,6,0,SLV
SLV,2006,0,2,0,SLV
SLV,2007,7,4,0,SLV
SLV,2008,7,5,0,SLV
SLV,2009,3,0,0,SLV
SLV,2010,1,0,0,SLV
SLV,2011,0,2,0,SLV
SLV,2013,3,10,0,SLV
SLV,2014,3,3,1,SLV
SLV,2016,0,1,0,SLV
SLV,2017,3,3,0,SLV
SLV,2018,6,5,0,SLV
SMR,1994,0,1,0,SMR
SMR,2001,0,3,0,SMR
SMR,2002,0,1,0,SMR
SMR,2003,0,2,0,SMR
SMR,2004,0,2,0,SMR
SMR,2005,0,1,0,SMR
SMR,2007,4,0,0,SMR
SMR,2008,3,0,0,SMR
SMR,2009,5,1,0,SMR
SMR,2010,2,2,1,SMR
SMR,2011,5,4,1,SMR
SMR,2012,1,4,1,SMR
SMR,2013,0,8,0,SMR
SMR,2014,4,0,0,SMR
SMR,2015,1,1,0,SMR
SMR,2017,2,3,0,SMR
SMR,2018,7,1,1,SMR
SOM,1968,0,3,0,SOM
SOM,1972,0,1,0,SOM
SOM,1975,0,1,0,SOM
SOM,1979,0,1,0,SOM
SOM,1980,0,3,0,SOM
SOM,1984,0,2,0,SOM
SOM,1987,0,1,0,SOM
SOM,1988,0,3,0,SOM
SOM,1989,0,1,0,SOM
SOM,1990,0,4,0,SOM
SOM,2003,0,6,0,SOM
SOM,2006,0,1,0,SOM
SOM,2010,2,2,0,SOM
SOM,2011,1,0,0,SOM
SOM,2013,0,1,0,SOM
SOM,2014,0,2,0,SOM
SOM,2016,1,0,0,SOM
SOM,2017,2,1,0,SOM
SRB,2007,3,1,2,SRB
SRB,2009,2,0,0,SRB
SRB,2010,0,1,0,SRB
SRB,2011,1,0,0,SRB
SRB,2012,5,1,0,SRB
SRB,2013,1,0,0,SRB
SRB,2014,10,4,1,SRB
SRB,2015,9,1,0,SRB
SRB,2018,2,0,0,SRB
SSD,2013,0,2,0,SSD
SSD,2014,3,2,1,SSD
SSD,2016,1,1,0,SSD
SSD,2017,4,0,0,SSD
STP,1976,0,2,0,STP
STP,1977,0,3,0,STP
STP,1979,0,2,0,STP
STP,1989,0,1,0,STP
STP,2001,1,2,0,STP
STP,2002,1,1,0,STP
STP,2003,1,4,0,STP
STP,2004,3,2,0,STP
STP,2005,2,4,0,STP
STP,2006,2,10,1,STP
STP,2007,1,7,0,STP
STP,2008,1,10,0,STP
STP,2009,5,2,3,STP
STP,2010,5,7,0,STP
STP,2011,5,2,0,STP
STP,2012,0,2,0,STP
STP,2013,0,2,0,STP
STP,2014,3,6,0,STP
STP,2015,4,3,0,STP
STP,2016,1,1,0,STP
STP,2017,4,0,0,STP
STP,2018,5,0,0,STP
SUR,1979,0,1,0,SUR
SUR,1982,0,1,0,SUR
SUR,1984,0,1,0,SUR
SUR,1989,0,1,0,SUR
SUR,1990,0,3,0,SUR
SUR,1991,0,1,0,SUR
SUR,1992,0,3,0,SUR
SUR,1994,0,2,0,SUR
SUR,1995,0,1,0,SUR
SUR,1996,0,1,0,SUR
SUR,1997,1,0,0,SUR
SUR,2000,0,1,0,SUR
SUR,2001,0,3,0,SUR
SUR,2002,0,8,0,SUR
SUR,2003,0,1,0,SUR
SUR,2005,0,2,0,SUR
SUR,2006,0,1,0,SUR
SUR,2007,4,0,0,SUR
SUR,2008,4,1,2,SUR
SUR,2009,5,1,0,SUR
SUR,2010,4,2,0,SUR
SUR,2011,6,1,1,SUR
SUR,2012,1,4,0,SUR
SUR,2013,2,5,1,SUR
SUR,2014,1,4,0,SUR
SUR,2015,5,1,1,SUR
SUR,2016,1,0,0,SUR
SUR,2017,2,2,0,SUR
SUR,2018,4,2,0,SUR
SVK,1994,0,1,0,SVK
SVK,1999,0,1,0,SVK
SVK,2002,0,1,0,SVK
SVK,2003,1,0,0,SVK
SVK,2006,0,1,0,SVK
SVK,2008,1,0,0,SVK
SVK,2009,2,0,0,SVK
SVK,2010,0,1,0,SVK
SVK,2011,0,1,0,SVK
SVK,2012,2,2,0,SVK
SVK,2013,0,3,0,SVK
SVK,2014,2,1,1,SVK
SVK,2015,4,2,0,SVK
SVK,2016,0,1,0,SVK
SVK,2017,4,0,0,SVK
SVK,2018,2,2,2,SVK
SVN,2004,1,0,0,SVN
SVN,2006,0,1,0,SVN
SVN,2007,1,0,0,SVN
SVN,2008,2,0,0,SVN
SVN,2009,3,1,1,SVN
SVN,2010,4,0,0,SVN
SVN,2011,5,0,0,SVN
SVN,2015,1,0,0,SVN
SVN,2016,3,0,0,SVN
SVN,2017,1,1,0,SVN
SVN,2018,1,0,0,SVN
SWE,1966,1,0,0,SWE
SWE,1971,0,1,0,SWE
SWE,1974,0,1,0,SWE
SWE,1975,0,1,0,SWE
SWE,1977,0,1,0,SWE
SWE,1978,0,3,0,SWE
SWE,1981,0,1,0,SWE
SWE,1982,0,1,0,SWE
SWE,1985,0,1,0,SWE
SWE,1986,0,2,0,SWE
SWE,1988,1,1,1,SWE
SWE,1989,0,1,0,SWE
SWE,1991,1,0,0,SWE
SWE,1997,2,0,0,SWE
SWE,1999,0,1,0,SWE
SWE,2000,0,1,0,SWE
SWE,2001,0,3,0,SWE
SWE,2003,1,0,0,SWE
SWE,2004,0,2,0,SWE
SWE,2005,3,3,0,SWE
SWE,2007,2,0,0,SWE
SWE,2008,4,0,0,SWE
SWE,2009,3,0,0,EU
SWE,2010,2,2,1,SWE
SWE,2011,4,3,0,SWE
SWE,2012,2,2,0,SWE
SWE,2013,5,4,0,SWE
SWE,2014,3,4,1,SWE
SWE,2015,4,0,0,SWE
SWE,2016,2,0,0,SWE
SWE,2017,8,0,0,SWE
SWE,2018,3,1,0,SWE
SWZ,1969,0,2,0,SWZ
SWZ,1974,0,1,0,SWZ
SWZ,1976,0,1,0,SWZ
SWZ,1980,0,1,0,SWZ
SWZ,1991,0,1,0,SWZ
SWZ,1994,0,1,0,SWZ
SWZ,1999,0,3,0,SWZ
SWZ,2000,0,2,0,SWZ
SWZ,2001,0,1,0,SWZ
SWZ,2002,0,7,0,SWZ
SWZ,2003,0,9,0,SWZ
SWZ,2004,0,9,0,SWZ
SWZ,2005,0,13,0,SWZ
SWZ,2006,0,6,0,SWZ
SWZ,2007,2,4,0,SWZ
SWZ,2008,4,4,2,SWZ
SWZ,2009,3,2,1,SWZ
SWZ,2010,4,2,2,SWZ
SWZ,2011,2,1,0,SWZ
SWZ,2012,0,3,0,SWZ
SWZ,2013,1,7,1,SWZ
SWZ,2014,3,2,0,SWZ
SWZ,2015,4,9,1,SWZ
SWZ,2016,6,9,0,SWZ
SWZ,2017,3,8,0,SWZ
SWZ,2018,0,4,0,SWZ
SYC,1983,0,1,0,SYC
SYC,1989,1,0,0,SYC
SYC,1993,0,1,0,SYC
SYC,1996,1,1,0,SYC
SYC,1998,0,2,0,SYC
SYC,2003,4,0,0,SYC
SYC,2004,2,0,0,SYC
SYC,2007,17,0,0,SYC
SYC,2008,4,2,0,SYC
SYC,2009,14,0,0,SYC
SYC,2010,5,0,0,SYC
SYC,2012,7,0,0,SYC
SYC,2013,2,0,0,SYC
SYC,2014,9,2,0,SYC
SYC,2015,6,0,0,SYC
SYC,2016,6,0,0,SYC
SYC,2017,7,0,0,SYC
SYC,2018,5,0,0,SYC
SYR,1966,0,3,0,SYR
SYR,1968,0,1,0,SYR
SYR,1977,0,1,0,SYR
SYR,1982,0,2,0,SYR
SYR,1985,0,1,0,SYR
SYR,1986,0,2,0,SYR
SYR,1989,0,1,0,SYR
SYR,1999,0,1,0,SYR
SYR,2004,0,1,0,SYR
SYR,2010,4,0,0,SYR
SYR,2012,0,1,0,SYR
SYR,2016,0,1,0,SYR
SYR,2018,0,1,0,SYR
TCD,1966,0,2,0,TCD
TCD,1968,0,1,0,TCD
TCD,1971,0,1,0,TCD
TCD,1972,0,2,0,TCD
TCD,1974,0,1,0,TCD
TCD,1976,0,1,0,TCD
TCD,1980,0,2,0,TCD
TCD,1983,0,1,0,TCD
TCD,1985,0,1,0,TCD
TCD,1987,0,1,0,TCD
TCD,1988,0,6,0,TCD
TCD,1989,0,2,0,TCD
TCD,1990,0,2,0,TCD
TCD,1991,0,5,0,TCD
TCD,1993,0,1,0,TCD
TCD,1994,0,3,0,TCD
TCD,1996,0,2,0,TCD
TCD,1997,0,1,0,TCD
TCD,1998,0,1,0,TCD
TCD,1999,0,2,0,TCD
TCD,2000,0,1,0,TCD
TCD,2002,0,2,0,TCD
TCD,2003,0,6,0,TCD
TCD,2004,0,2,0,TCD
TCD,2005,0,2,0,TCD
TCD,2006,0,1,0,TCD
TCD,2007,3,1,0,TCD
TCD,2009,2,0,0,TCD
TCD,2010,3,2,0,TCD
TCD,2011,1,3,0,TCD
TCD,2015,2,0,0,TCD
TCD,2016,7,0,0,TCD
TCD,2017,1,1,0,TCD
TCD,2018,4,0,0,TCD
TGO,1968,0,1,0,TGO
TGO,1971,0,2,0,TGO
TGO,1972,0,2,0,TGO
TGO,1978,0,3,0,TGO
TGO,1979,0,3,0,TGO
TGO,1980,0,3,0,TGO
TGO,1981,0,5,0,TGO
TGO,1982,0,1,0,TGO
TGO,1988,0,1,0,TGO
TGO,1990,0,1,0,TGO
TGO,1992,0,1,0,TGO
TGO,1993,0,2,0,TGO
TGO,1994,1,0,0,TGO
TGO,1995,1,4,0,TGO
TGO,1996,0,1,0,TGO
TGO,1998,0,2,0,TGO
TGO,2000,0,7,0,TGO
